Metric,Normal_Period,Stress_Period,Change_Pct
VaR_Breach_Rate,4.201680672268908,54.166666666666664,1189.1666666666665
Avg_Historical_VaR,-0.015041352213211926,-0.018282918920213286,21.551032520560565
Avg_LSTM_VaR,-0.018707606202687677,-0.0459626203121925,145.68947953153491
Returns_Volatility,0.008426572219389932,0.05325377465533933,531.9743457820243
Max_Loss,-0.13787750383416322,-0.13787750383416342,1.3322676295501878e-13
