Date,Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,MonteCarlo_VaR,MonteCarlo_ES,Historical_VaR_Breach,LSTM_VaR_Breach,MonteCarlo_VaR_Breach,Is_Stress_Period
2020-03-27,-0.035300885444928216,-0.014790613256554603,-0.03153796319092583,-0.05029081589630627,-0.057823033706854564,-0.03546043074920882,-0.04379739637776704,True,False,False,False
2020-03-30,0.024048027059390756,-0.014852489452553722,-0.031939628633861496,-0.05618553003968031,-0.06565403957997917,-0.03462494493449532,-0.043489291852279274,False,False,False,False
2020-03-31,-0.018712598982430592,-0.014852489452553722,-0.031939628633861496,-0.056470672783257965,-0.06545844076606924,-0.03472240066106538,-0.04513509177938068,True,False,False,False
2020-04-01,-0.056224822710536776,-0.01487266879386853,-0.03201493124729587,-0.05455275240645516,-0.0650506900326134,-0.036505608342768024,-0.04537380620921777,True,True,True,False
2020-04-02,0.013688181416062666,-0.015090217841323118,-0.0328257524829528,-0.056194553976340406,-0.06485847002315757,-0.03376625563141866,-0.042319998044522994,False,False,False,False
2020-04-03,-0.018928366790528096,-0.015090217841323118,-0.0328257524829528,-0.05605525136143433,-0.0640052931454739,-0.037742510737541445,-0.047823850042792236,True,False,False,False
2020-04-06,0.07940885144039979,-0.015214158686598702,-0.032898716267710924,-0.05687849584467456,-0.06787770757458164,-0.03432500146521289,-0.04189966842405126,False,False,False,False
2020-04-07,0.009266468861660767,-0.015214158686598702,-0.032898716267710924,-0.0519246812207244,-0.06377133319327502,-0.03590903476282722,-0.0439074921054107,False,False,False,False
2020-04-08,0.044153474221917365,-0.015214158686598702,-0.032898716267710924,-0.05076798206434302,-0.05936089409244014,-0.03772249575462551,-0.04700028292512494,False,False,False,False
2020-04-09,0.024744685389365167,-0.015214158686598702,-0.032898716267710924,-0.05097975743529881,-0.05970540261454251,-0.033431055093805034,-0.043108857972245486,False,False,False,False
2020-04-13,-0.024438809917125465,-0.015214158686598702,-0.032898716267710924,-0.05347637035409981,-0.06200259085808857,-0.03563700274891937,-0.04625616987841383,True,False,False,False
2020-04-14,0.023967011087695184,-0.015251674996135283,-0.03307951845710113,-0.052142773111448236,-0.06265123630751766,-0.03875801704149112,-0.047272623186506824,False,False,False,False
2020-04-15,-0.03527132611758193,-0.015251674996135283,-0.03307951845710113,-0.05177411685139283,-0.0620419670397728,-0.03752175500171463,-0.04585662096771979,True,False,False,False
2020-04-16,-0.004443936398987693,-0.015701255146826795,-0.03347170401881068,-0.053008595949024406,-0.06372672025962302,-0.037301756365070264,-0.045249193256430634,False,False,False,False
2020-04-17,0.041028980790200516,-0.015701255146826795,-0.03347170401881068,-0.05387801357029561,-0.06637478646011365,-0.03696345084088564,-0.04706199605045767,False,False,False,False
