Metric,Normal_Period,Stress_Period,Change_Pct
VaR_Breach_Rate,0.7936507936507936,58.333333333333336,7250.0
Avg_Historical_VaR,-0.01648414328112636,-0.011203882831561365,-32.032362007012324
Avg_LSTM_VaR,-0.013020193389141848,-0.03129229730833971,140.33665532522605
Avg_MonteCarlo_VaR,-0.011572838043407488,-0.0167241101409468,44.51174446767405
Returns_Volatility,0.0067238644393705,0.05226579157815648,677.3177470997571
Max_Loss,-0.02345277762629518,-0.13563541612382568,478.3341243629568
