Metric,Normal_Period,Stress_Period,Change_Pct
VaR_Breach_Rate,1.5873015873015872,54.166666666666664,3312.5
Avg_Historical_VaR,-0.018387880732839063,-0.014037546800128664,-23.658702141465938
Avg_LSTM_VaR,-0.015720037089829383,-0.02863086786286723,82.12977297229757
Avg_MonteCarlo_VaR,-0.012280093952179959,-0.019950757709679138,62.46421067598986
Returns_Volatility,0.008062781424711903,0.059399082816902975,636.7070950832009
Max_Loss,-0.025219695625119477,-0.15274961777151916,505.67589729107016
