Metric,Normal_Period,Stress_Period,Change_Pct
VaR_Breach_Rate,0.7936507936507936,54.166666666666664,6725.0
Avg_Historical_VaR,-0.01595968055910883,-0.011338106929571384,-28.95780784847681
Avg_LSTM_VaR,-0.012309217444161226,-0.07649298818911669,521.4285232681506
Avg_MonteCarlo_VaR,-0.011284134518752594,-0.016729123677606893,48.253493875011124
Returns_Volatility,0.006816341554201744,0.052058330853912226,663.7283202427308
Max_Loss,-0.022813412177726478,-0.14003072336338176,513.8087642150199
