Metric,Normal_Period,Stress_Period,Change_Pct
VaR_Breach_Rate,1.5873015873015872,54.166666666666664,3312.5
Avg_Historical_VaR,-0.01639454070184736,-0.012957847611270265,-20.962423730418045
Avg_LSTM_VaR,-0.013872466642849827,-0.06933230014635929,399.78350592823136
Returns_Volatility,0.007284452374785569,0.05184529293471045,611.7253331790313
Max_Loss,-0.1378578331452346,-0.13785783314523453,-4.440892098500626e-14
