Date,Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,MonteCarlo_VaR,MonteCarlo_ES,Historical_VaR_Breach,LSTM_VaR_Breach,MonteCarlo_VaR_Breach,Is_Stress_Period
2020-03-13,0.07820099365273034,-0.013815947419048116,-0.026144577620658308,-0.06130172727799444,-0.07693417511969032,-0.021888372637258582,-0.02754644435709708,False,False,False,True
2020-03-16,-0.13785783314523453,-0.013815947419048116,-0.026144577620658308,-0.05755716856456751,-0.08114469139161272,-0.023594346539743256,-0.029612644348277456,True,True,True,True
2020-03-17,0.04844871495384685,-0.014218660603372185,-0.028571697768276203,-0.060964639623746514,-0.08159708679924041,-0.028632379211827447,-0.03621049240001953,False,False,False,True
2020-03-18,-0.0805452628781746,-0.014218660603372185,-0.028571697768276203,-0.054194255607992695,-0.07795451279919231,-0.029933073924161696,-0.036403760638787225,True,True,True,True
2020-03-19,0.017931560089065893,-0.014423891697656293,-0.02987069949477074,-0.06449903655365065,-0.08363689408139693,-0.030126429027563836,-0.03781881898264782,False,False,False,True
2020-03-20,-0.04242617794014037,-0.014423891697656293,-0.02987069949477074,-0.056985608085961766,-0.07473798116662382,-0.029275929162798007,-0.03619632349870763,True,False,True,True
2020-03-23,-0.03522926028616878,-0.014652198317093659,-0.0304184154873158,-0.06211355264939897,-0.07409531497075018,-0.03127388084599229,-0.039665373098167096,True,False,True,False
2020-03-24,0.10537187835326031,-0.014760309051447902,-0.03082020289850844,-0.058976472760460884,-0.07546393675759702,-0.030059066764144396,-0.03936685951642855,False,False,False,False
2020-03-25,0.028825059633034708,-0.014760309051447902,-0.03082020289850844,-0.05657308158574087,-0.073218345439091,-0.03250405557682442,-0.03914928054440403,False,False,False,False
2020-03-26,0.0597108785994996,-0.014760309051447902,-0.03082020289850844,-0.05115689030382228,-0.06504494945469898,-0.03044825592739281,-0.0401818036507777,False,False,False,False
2020-03-27,-0.034029984139066945,-0.014760309051447902,-0.03082020289850844,-0.036832902269742694,-0.05109056384017727,-0.03210615167192222,-0.041877691392050526,True,False,True,False
2020-03-30,0.024339909396112767,-0.014786864255715076,-0.031197805204671816,-0.04410224627466715,-0.06105711354254236,-0.033573422619249636,-0.0408326906892321,False,False,False,False
2020-03-31,-0.018004336409685802,-0.014786864255715076,-0.031197805204671816,-0.04140242586524908,-0.05735891205513791,-0.030837462137655716,-0.04155223977113118,True,False,False,False
2020-04-01,-0.053931987986577376,-0.014905373766784732,-0.031260738770108855,-0.04758065115189739,-0.06311253538287903,-0.030632157671913723,-0.038783935449655534,True,True,True,False
2020-04-02,0.014298868627741917,-0.014968552050201304,-0.03202479825803734,-0.050793207288869525,-0.06756499261420616,-0.03536940413251614,-0.042122188713203695,False,False,False,False
2020-04-03,-0.01760885006007398,-0.014968552050201304,-0.03202479825803734,-0.051987923375371024,-0.07010913954306966,-0.03362108816567032,-0.04312299583469751,True,False,False,False
2020-04-06,0.07692020077720531,-0.015063694849835154,-0.03207653081986616,-0.0507542761959814,-0.070629914638032,-0.035626318246231595,-0.04304409721793936,False,False,False,False
2020-04-07,0.00820648371347669,-0.015063694849835154,-0.03207653081986616,-0.04120242920284344,-0.05807508156722927,-0.03522049566653367,-0.04328695404068211,False,False,False,False
2020-04-08,0.043217268797699465,-0.015063694849835154,-0.03207653081986616,-0.035945484234172966,-0.049230335789805756,-0.03345991236438414,-0.04307674321565428,False,False,False,False
2020-04-09,0.023804850259698317,-0.015063694849835154,-0.03207653081986616,-0.03157857379100205,-0.04571369827700958,-0.03898308202993838,-0.049066983319940076,False,False,False,False
2020-04-13,-0.02226221096954805,-0.015063694849835154,-0.03207653081986616,-0.02103855341177916,-0.03560597662806179,-0.03859333199981388,-0.04500390854627256,True,True,False,False
2020-04-14,0.025186822330461423,-0.015160007868977756,-0.03221669412522823,-0.02920243369291767,-0.04381224393543955,-0.035886390801372584,-0.045302750352917746,False,False,False,False
2020-04-15,-0.033069700826595626,-0.015160007868977756,-0.03221669412522823,-0.019890265681067484,-0.029346326073809218,-0.032837956976170465,-0.04265946047664501,True,True,True,False
2020-04-16,-0.0026258919773868594,-0.015292983998063435,-0.03256737757943451,-0.029526824975225668,-0.04255511006434107,-0.0380948535089987,-0.049086116566887765,False,False,False,False
2020-04-17,0.03900288675502269,-0.015292983998063435,-0.03256737757943451,-0.03097160114711109,-0.04532636565469415,-0.03498139699302241,-0.04470989344501452,False,False,False,False
