Date,Portfolio,Actual_Returns,LSTM_Predicted_Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,Historical_VaR_Breach,LSTM_VaR_Breach,Historical_ES_Breach,LSTM_ES_Breach
2024-05-22 00:00:00,PCA Portfolio 4,-0.004064995203008,0.0011330454288162046,-0.016629563955559968,-0.024157577312177707,-0.011034265481708284,-0.014198097146953892,0.0,0.0,0.0,0.0
2024-05-23 00:00:00,PCA Portfolio 4,-0.015427274340185808,0.0008273580017203592,-0.016629563955559968,-0.024157577312177707,-0.0113143968382113,-0.014447198371213834,0.0,1.0,0.0,1.0
2024-05-24 00:00:00,PCA Portfolio 4,0.004798878591679057,-0.002341477825991029,-0.016629563955559968,-0.024157577312177707,-0.017369153377735928,-0.020730395657654846,0.0,0.0,0.0,0.0
2024-05-28 00:00:00,PCA Portfolio 4,-0.00852754609814706,0.0002307358761682145,-0.016629563955559968,-0.024157577312177707,-0.012680523150072329,-0.015288984777826961,0.0,0.0,0.0,0.0
2024-05-29 00:00:00,PCA Portfolio 4,-0.010478615450495546,-0.0007836354187158364,-0.016629563955559968,-0.024157577312177707,-0.013912216745436095,-0.017129017671157577,0.0,0.0,0.0,0.0
2024-05-30 00:00:00,PCA Portfolio 4,0.00580954014377004,-0.002380010337557495,-0.016629563955559968,-0.024157577312177707,-0.01635697832446015,-0.019882022462727415,0.0,0.0,0.0,0.0
2024-05-31 00:00:00,PCA Portfolio 4,0.016264650354778847,-0.00039260841571881947,-0.016629563955559968,-0.024157577312177707,-0.014136292213746274,-0.017144128575382694,0.0,0.0,0.0,0.0
2024-06-03 00:00:00,PCA Portfolio 4,-0.0029465749519923365,0.0005091572148674646,-0.016629563955559968,-0.024157577312177707,-0.012850326532899482,-0.015322049912024882,0.0,0.0,0.0,0.0
2024-06-04 00:00:00,PCA Portfolio 4,-0.0006418957603905165,-0.00046861358825684503,-0.016629563955559968,-0.024157577312177707,-0.014587470593858261,-0.018225457362986454,0.0,0.0,0.0,0.0
2024-06-05 00:00:00,PCA Portfolio 4,0.004161054871366732,-0.0008063083648695793,-0.016629563955559968,-0.024157577312177707,-0.014268264838278685,-0.01770014062131376,0.0,0.0,0.0,0.0
2024-06-06 00:00:00,PCA Portfolio 4,-0.0013628289071959364,0.00026503214508478995,-0.016629563955559968,-0.024157577312177707,-0.012961906034893323,-0.01621152669592294,0.0,0.0,0.0,0.0
2024-06-07 00:00:00,PCA Portfolio 4,-0.0034061298814002197,-2.1250547112741103e-05,-0.016629563955559968,-0.024157577312177707,-0.012292017978174674,-0.01630636036086111,0.0,0.0,0.0,0.0
2024-06-10 00:00:00,PCA Portfolio 4,0.001982510153702197,0.00018875034948088757,-0.016629563955559968,-0.024157577312177707,-0.012311995138232187,-0.016072281361252952,0.0,0.0,0.0,0.0
2024-06-11 00:00:00,PCA Portfolio 4,-0.0050394771093963744,0.001056801976549605,-0.016486640474163605,-0.024059331941655084,-0.011640233636973588,-0.015025755096788433,0.0,0.0,0.0,0.0
2024-06-12 00:00:00,PCA Portfolio 4,0.0037714528469365064,0.00027191438258953714,-0.016339169195228268,-0.02398097871001299,-0.012852368260821654,-0.01611940805698796,0.0,0.0,0.0,0.0
2024-06-13 00:00:00,PCA Portfolio 4,0.0001314482930717339,0.0006181322057453121,-0.016258600339751655,-0.022998149558165308,-0.011585227175692988,-0.014564214681590146,0.0,0.0,0.0,0.0
2024-06-14 00:00:00,PCA Portfolio 4,-0.004709961357779287,0.0011860470547404567,-0.016258600339751655,-0.022998149558165308,-0.011739941133622443,-0.01509068035252859,0.0,0.0,0.0,0.0
2024-06-17 00:00:00,PCA Portfolio 4,0.005581222529756376,0.00027115567985850806,-0.016258600339751655,-0.022998149558165308,-0.013394735904805565,-0.01666176667686637,0.0,0.0,0.0,0.0
2024-06-18 00:00:00,PCA Portfolio 4,0.0028839661130645594,0.0011219847304161238,-0.016258600339751655,-0.022998149558165308,-0.011206502166373545,-0.01484052783800254,0.0,0.0,0.0,0.0
2024-06-20 00:00:00,PCA Portfolio 4,0.00047822844159535536,0.0009753787941948434,-0.016258600339751655,-0.022998149558165308,-0.0123933954047162,-0.015345178725692164,0.0,0.0,0.0,0.0
2024-06-21 00:00:00,PCA Portfolio 4,0.0016959665497456521,0.0006489576761807461,-0.016258600339751655,-0.022998149558165308,-0.012482053822249822,-0.016350069754048263,0.0,0.0,0.0,0.0
2024-06-24 00:00:00,PCA Portfolio 4,0.0064663288215042625,0.0007686694074105836,-0.016258600339751655,-0.022998149558165308,-0.012266751841223056,-0.015030028358273386,0.0,0.0,0.0,0.0
