Date,Portfolio,Actual_Returns,LSTM_Predicted_Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,Historical_VaR_Breach,LSTM_VaR_Breach,Historical_ES_Breach,LSTM_ES_Breach
2024-10-09 00:00:00,PCA Portfolio 3,0.007041803027963859,-0.0018053909918932399,-0.014127256290968627,-0.01684053452041849,-0.01443122519579435,-0.018375908512892936,0.0,0.0,0.0,0.0
2024-10-10 00:00:00,PCA Portfolio 3,-0.002860315983542064,-0.002337884366872704,-0.014127256290968627,-0.01684053452041849,-0.014284260298601751,-0.01759735270894523,0.0,0.0,0.0,0.0
2024-10-11 00:00:00,PCA Portfolio 3,0.009525172056389513,-0.0027411224235110747,-0.014127256290968627,-0.01684053452041849,-0.015798239026617623,-0.01931415931183577,0.0,0.0,0.0,0.0
2024-10-14 00:00:00,PCA Portfolio 3,0.006535595650964611,-0.0032258989721571964,-0.014127256290968627,-0.01684053452041849,-0.016147769082847364,-0.01848796343960139,0.0,0.0,0.0,0.0
2024-10-15 00:00:00,PCA Portfolio 3,-0.006821569099310244,-0.004419461621884815,-0.014127256290968627,-0.01684053452041849,-0.01738351912201783,-0.020669248673553384,0.0,0.0,0.0,0.0
2024-10-16 00:00:00,PCA Portfolio 3,0.004011285716964462,-0.002708684514885391,-0.014127256290968627,-0.01684053452041849,-0.01760009190468159,-0.021193355324906005,0.0,0.0,0.0,0.0
2024-10-17 00:00:00,PCA Portfolio 3,-0.0005010851356786557,-0.0019404524384865284,-0.014127256290968627,-0.01684053452041849,-0.014149521636107037,-0.016844968713834133,0.0,0.0,0.0,0.0
2024-10-18 00:00:00,PCA Portfolio 3,0.0025303759755865686,-0.002037911913143364,-0.013838666870686718,-0.016785146131888612,-0.014223918552037328,-0.017527779834482175,0.0,0.0,0.0,0.0
2024-10-21 00:00:00,PCA Portfolio 3,-0.008077573073241662,-0.002196674652702247,-0.013838666870686718,-0.016785146131888612,-0.015116632017205478,-0.018059658224524152,0.0,0.0,0.0,0.0
2024-10-22 00:00:00,PCA Portfolio 3,-0.0033930663491842277,-0.0020524298220491346,-0.013571022778252848,-0.016743690495455994,-0.014720041793761292,-0.017721623289202206,0.0,0.0,0.0,0.0
2024-10-23 00:00:00,PCA Portfolio 3,-0.0036889977998683923,-0.0017036811636578428,-0.013571022778252848,-0.016743690495455994,-0.014595395780425182,-0.01785713666297182,0.0,0.0,0.0,0.0
2024-10-24 00:00:00,PCA Portfolio 3,0.0016558050679617935,-0.001557452798720289,-0.013571022778252848,-0.016743690495455994,-0.01444637019851164,-0.017611606725757473,0.0,0.0,0.0,0.0
2024-10-25 00:00:00,PCA Portfolio 3,-0.004083216895294502,-0.0011471433588984903,-0.013403497348359677,-0.016699813846562994,-0.01386302387252575,-0.017650357539070446,0.0,0.0,0.0,0.0
2024-10-28 00:00:00,PCA Portfolio 3,0.004006790836712439,-0.0016952339577971285,-0.013403497348359677,-0.016699813846562994,-0.01511365408298301,-0.017991651996571444,0.0,0.0,0.0,0.0
2024-10-29 00:00:00,PCA Portfolio 3,-0.0004347913921022902,-0.0023623090736643025,-0.013403497348359677,-0.016699813846562994,-0.014937137067688764,-0.01844667538740112,0.0,0.0,0.0,0.0
2024-10-30 00:00:00,PCA Portfolio 3,-0.0012190921941002168,-0.0016062702280950111,-0.013403497348359677,-0.016699813846562994,-0.013684225767053347,-0.017204527679006917,0.0,0.0,0.0,0.0
2024-10-31 00:00:00,PCA Portfolio 3,-0.013784835012685561,-0.001799589221135582,-0.013571022778252848,-0.01672005675950737,-0.01437168043346752,-0.01688678062187598,1.0,0.0,0.0,0.0
2024-11-01 00:00:00,PCA Portfolio 3,0.0017067219971833908,-0.0020087490399452812,-0.013571022778252848,-0.01672005675950737,-0.017143930569707293,-0.02040871673251518,0.0,0.0,0.0,0.0
2024-11-04 00:00:00,PCA Portfolio 3,0.0016705824252167033,-0.000950428802618564,-0.013571022778252848,-0.01672005675950737,-0.013944238792037844,-0.017174020925293163,0.0,0.0,0.0,0.0
2024-11-05 00:00:00,PCA Portfolio 3,0.00978857452267641,-0.001267793898973919,-0.013571022778252848,-0.01672005675950737,-0.014304124563247225,-0.017159298120497195,0.0,0.0,0.0,0.0
2024-11-06 00:00:00,PCA Portfolio 3,0.02586538639909973,-0.0024855341204701774,-0.013571022778252848,-0.01672005675950737,-0.016077700653018317,-0.019459992093712027,0.0,0.0,0.0,0.0
2024-11-07 00:00:00,PCA Portfolio 3,0.00037123219525647173,-0.006075350000960326,-0.013571022778252848,-0.01672005675950737,-0.019860831136419656,-0.023189847158362028,0.0,0.0,0.0,0.0
2024-11-08 00:00:00,PCA Portfolio 3,0.004422594023003579,-0.007334772250364375,-0.013571022778252848,-0.01672005675950737,-0.024016381811596002,-0.028564197573414295,0.0,0.0,0.0,0.0
2024-11-11 00:00:00,PCA Portfolio 3,0.004020053703455581,-0.004488803705320284,-0.013571022778252848,-0.01672005675950737,-0.0222128940074056,-0.026120668613347657,0.0,0.0,0.0,0.0
2024-11-12 00:00:00,PCA Portfolio 3,-0.006493384980430263,-0.00016057286962307482,-0.013571022778252848,-0.01672005675950737,-0.014142279983731357,-0.017631297872502547,0.0,0.0,0.0,0.0
2024-11-13 00:00:00,PCA Portfolio 3,-0.00034462188344338413,0.00024498391683380614,-0.013571022778252848,-0.01672005675950737,-0.01121846794167416,-0.014087594772104252,0.0,0.0,0.0,0.0
2024-11-14 00:00:00,PCA Portfolio 3,-0.006211883180634994,0.0001000371652919992,-0.013571022778252848,-0.01672005675950737,-0.011405763970051889,-0.01399847751473721,0.0,0.0,0.0,0.0
2024-11-15 00:00:00,PCA Portfolio 3,-0.00953424891774388,-0.0011180591496623652,-0.013571022778252848,-0.01672005675950737,-0.013183294669279526,-0.01563192151278121,0.0,0.0,0.0,0.0
2024-11-18 00:00:00,PCA Portfolio 3,0.00511285501874078,-0.0017016712001995168,-0.013571022778252848,-0.01672005675950737,-0.01373883067737381,-0.016935226660438462,0.0,0.0,0.0,0.0
2024-11-19 00:00:00,PCA Portfolio 3,-0.0030362318547243927,-0.002063751825525122,-0.013571022778252848,-0.01672005675950737,-0.015250072395181516,-0.01815526640380905,0.0,0.0,0.0,0.0
Breach Rates,PCA Portfolio 3,,,,,,,4.761904761904762,3.1746031746031744,2.380952380952381,1.5873015873015872
