Date,Portfolio,Actual_Returns,LSTM_Predicted_Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,MonteCarlo_VaR,MonteCarlo_ES,Historical_VaR_Breach,LSTM_VaR_Breach,MonteCarlo_VaR_Breach,Historical_ES_Breach,LSTM_ES_Breach,MonteCarlo_ES_Breach
2024-06-06 00:00:00,PCA Portfolio 5,-0.0020741987138374954,0.002023965296846193,-0.019306412273708117,-0.02743883781748206,-0.012492910774610573,-0.016290791801632457,-0.011692997645019205,-0.01473628902767244,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-07 00:00:00,PCA Portfolio 5,-0.003373632991504888,0.002289070704063276,-0.019306412273708117,-0.02743883781748206,-0.011460757707857781,-0.015547651699122778,-0.012616974458437347,-0.015163945090163057,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10 00:00:00,PCA Portfolio 5,0.004332582516947932,0.0018259587660357192,-0.019306412273708117,-0.02743883781748206,-0.011290184975055177,-0.015450691547672788,-0.01321004689282607,-0.01639483561283421,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11 00:00:00,PCA Portfolio 5,-0.004867836755976185,0.0019353482283181397,-0.019040822538929657,-0.02731336338370304,-0.01250888709844859,-0.016652564960857284,-0.011956293965596547,-0.015462831810719549,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12 00:00:00,PCA Portfolio 5,0.0038129385963380823,0.0016213359597752892,-0.01890531183957901,-0.027105097030452115,-0.013198862121872419,-0.017376918574825727,-0.011907126832139228,-0.015206926105061237,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13 00:00:00,PCA Portfolio 5,-0.004085606750789997,0.00257967467635247,-0.01882344721472122,-0.025950086315666792,-0.011768464823372408,-0.014551550058097058,-0.011553200464354957,-0.01557930375752438,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14 00:00:00,PCA Portfolio 5,-0.007145372501127537,0.0026101184517697486,-0.01882344721472122,-0.025950086315666792,-0.011461064752142883,-0.015472810185649022,-0.011752410199880733,-0.01473271882882543,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17 00:00:00,PCA Portfolio 5,0.006753606046689258,0.0014189878219763017,-0.01882344721472122,-0.025950086315666792,-0.012685640237377692,-0.01668670542332872,-0.01192207835211574,-0.015641174584713362,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-18 00:00:00,PCA Portfolio 5,0.0035537260100568925,0.0013952976748488543,-0.01882344721472122,-0.025950086315666792,-0.011887988227166886,-0.015404942990231079,-0.012574386283988668,-0.015284095737573646,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20 00:00:00,PCA Portfolio 5,0.0025296525980123257,0.0023488708837475646,-0.01882344721472122,-0.025950086315666792,-0.011581079487550553,-0.015558877385403503,-0.011642367702708517,-0.015583198789623508,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21 00:00:00,PCA Portfolio 5,-0.0007316714580085721,0.002507020435838635,-0.01882344721472122,-0.025950086315666792,-0.011800549444485473,-0.015535732192926477,-0.011751875709361679,-0.015141315280447437,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24 00:00:00,PCA Portfolio 5,0.01004075782578998,0.0033589670951651406,-0.01882344721472122,-0.025950086315666792,-0.011511315080544683,-0.015054077471316367,-0.01212315193823451,-0.014969968482124143,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25 00:00:00,PCA Portfolio 5,-0.00690334230447649,0.004234375494316579,-0.01882344721472122,-0.025950086315666792,-0.011644170643943458,-0.015516140266879482,-0.012166313988353326,-0.01563005215199799,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-26 00:00:00,PCA Portfolio 5,-0.004614653860010144,0.003938662100917217,-0.01882344721472122,-0.025950086315666792,-0.012491666614974821,-0.015844125121215337,-0.012079345893884362,-0.01523278084184442,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27 00:00:00,PCA Portfolio 5,0.001076834107290675,0.0028982819364706063,-0.018814622924239927,-0.025550572972661504,-0.011811479448936424,-0.015175604649567343,-0.011757348994874819,-0.01505123697551594,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28 00:00:00,PCA Portfolio 5,0.0023823215958474597,0.0027930569220220736,-0.018814622924239927,-0.025550572972661504,-0.010924362351328095,-0.014750017135753125,-0.01145397894026747,-0.01494131159439397,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-01 00:00:00,PCA Portfolio 5,-0.00551530038413526,0.0020630003698663513,-0.01870761419831101,-0.025380711391091076,-0.010942694873546327,-0.013567483259938593,-0.011872654301264583,-0.015253780648084247,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02 00:00:00,PCA Portfolio 5,0.003978916131408266,0.0018820820854952467,-0.01870761419831101,-0.025380711391091076,-0.011330968786050073,-0.014269109116741443,-0.012038661416931351,-0.015233146567442448,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-03 00:00:00,PCA Portfolio 5,0.0013843719780664502,0.002385056043143572,-0.01870761419831101,-0.025380711391091076,-0.01157364322795367,-0.015110733263102314,-0.011526039216498364,-0.015045780624578066,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05 00:00:00,PCA Portfolio 5,-0.00514827957998953,0.0021354837141868786,-0.01870761419831101,-0.025380711391091076,-0.011694202874836957,-0.015134396292229289,-0.012084257654408336,-0.015634146145116826,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08 00:00:00,PCA Portfolio 5,0.0028716961366246694,0.0024193837984656063,-0.01870761419831101,-0.025380711391091076,-0.012523409501789278,-0.017134697672171625,-0.01173061909114897,-0.014539055712677197,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09 00:00:00,PCA Portfolio 5,-0.0010603514798588126,0.0022916940113302644,-0.01870761419831101,-0.025380711391091076,-0.012263945825182749,-0.015880478653958526,-0.011171353634134336,-0.014027930360665814,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10 00:00:00,PCA Portfolio 5,0.009928358255937167,0.0020652511719754393,-0.018474900136733228,-0.025345659956704986,-0.011664606165079205,-0.015613706957549045,-0.012333230176245841,-0.01524602000320011,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11 00:00:00,PCA Portfolio 5,0.010747638405809702,0.0032194103045738234,-0.018474900136733228,-0.025345659956704986,-0.010713594198805005,-0.01450343072993481,-0.012064506755611623,-0.01561594573945954,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12 00:00:00,PCA Portfolio 5,0.006636044193299858,0.003948720871026083,-0.01828987135861233,-0.02524452076263793,-0.011407368105097494,-0.015072313206699585,-0.012755396744829998,-0.01574109407052525,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15 00:00:00,PCA Portfolio 5,0.0030782948918280833,0.004642322563939581,-0.01828987135861233,-0.02524452076263793,-0.014102887500936863,-0.018748120721681086,-0.012500408823111498,-0.015294439913842574,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16 00:00:00,PCA Portfolio 5,0.014367048037894186,0.004863672346819175,-0.01828987135861233,-0.02524452076263793,-0.014677603591395394,-0.02015271155087318,-0.012038782684083154,-0.015704366886818904,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17 00:00:00,PCA Portfolio 5,-0.0025906136204221085,0.005504537825222734,-0.01828987135861233,-0.02524452076263793,-0.013785329457304407,-0.018961630514824416,-0.012329092201023852,-0.015211803629957728,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18 00:00:00,PCA Portfolio 5,-0.006783374130743938,0.005892338399198701,-0.01828987135861233,-0.02524452076263793,-0.01328335764816981,-0.018555196798850055,-0.012284054607493579,-0.015436791796327936,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19 00:00:00,PCA Portfolio 5,-0.00873561725885398,0.004242879886451607,-0.01828987135861233,-0.02524452076263793,-0.012007374043380308,-0.016079004003065438,-0.012398555712143718,-0.015424403069272142,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22 00:00:00,PCA Portfolio 5,0.006752107331249179,0.002587783801693135,-0.01828987135861233,-0.02524452076263793,-0.011829993883038884,-0.015389140437310189,-0.012397870044653909,-0.015785588222020017,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23 00:00:00,PCA Portfolio 5,-0.005767771454876999,0.0023397616140110474,-0.01828987135861233,-0.02524452076263793,-0.009222669709855896,-0.012268790995949937,-0.011895917279579105,-0.01461972893483793,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24 00:00:00,PCA Portfolio 5,-0.010584910979625233,0.0002451923339156941,-0.01828987135861233,-0.02524452076263793,-0.012956111890602664,-0.016268730140426017,-0.011875912257411348,-0.014966118686743374,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25 00:00:00,PCA Portfolio 5,0.0020691369723785124,-0.0016552368175635102,-0.01828987135861233,-0.02524452076263793,-0.0159292866315831,-0.01903989451196777,-0.011542612608427759,-0.014527435273094025,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26 00:00:00,PCA Portfolio 5,0.013641326045347082,-0.0020128682790205737,-0.01828987135861233,-0.02524452076263793,-0.01630203384196275,-0.01977874735820567,-0.011924347681834232,-0.015277177355064961,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29 00:00:00,PCA Portfolio 5,-0.00048281284432832655,0.0004669317560736358,-0.01828987135861233,-0.02524452076263793,-0.013923446367223936,-0.018128654879577,-0.012446823480703108,-0.015442072576585412,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30 00:00:00,PCA Portfolio 5,0.0040769036502958395,0.0010974987457557778,-0.01828987135861233,-0.02524452076263793,-0.014800511335442457,-0.018854875996881685,-0.011187912993637028,-0.014968099999182522,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31 00:00:00,PCA Portfolio 5,0.005665175492339613,0.0027844702055175035,-0.01828987135861233,-0.02524452076263793,-0.013366626579253178,-0.01856522549450679,-0.01219208554351087,-0.015128001565621624,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 00:00:00,PCA Portfolio 5,-0.015855339461059742,0.0036531507887609792,-0.01828987135861233,-0.02524452076263793,-0.014332689249239847,-0.01845178418711011,-0.012304385763271558,-0.015156302688293724,0.0,1.0,1.0,0.0,0.0,1.0
2024-08-02 00:00:00,PCA Portfolio 5,-0.023874922744592512,0.0031637810067801394,-0.018474900136733228,-0.025351736366553548,-0.014446950088171295,-0.019987307932492475,-0.011972113030785153,-0.014800529879813973,1.0,1.0,1.0,0.0,1.0,1.0
2024-08-05 00:00:00,PCA Portfolio 5,-0.025219695625119477,-0.0038968351145591733,-0.01870761419831101,-0.025483269592807185,-0.023582217052531124,-0.028939959386677056,-0.01262498840637398,-0.015962273636753618,1.0,1.0,1.0,0.0,0.0,1.0
2024-08-06 00:00:00,PCA Portfolio 5,0.008893906323578605,-0.017720794435900217,-0.01870761419831101,-0.025483269592807185,-0.04608671826098238,-0.053907707763105744,-0.012404556323540507,-0.015883542343890594,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07 00:00:00,PCA Portfolio 5,-0.006399018428471016,-0.026171973779498585,-0.01870761419831101,-0.025483269592807185,-0.05926483822374462,-0.06851356382835826,-0.013153185540691408,-0.01580741034658234,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08 00:00:00,PCA Portfolio 5,0.02112656007922373,-0.03390232070995292,-0.01870761419831101,-0.025483269592807185,-0.0731131936888791,-0.08157904841560396,-0.012426681531155183,-0.01591964604664696,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09 00:00:00,PCA Portfolio 5,0.0021532477416142492,-0.028803281344893652,-0.01870761419831101,-0.025483269592807185,-0.06523210523797689,-0.07427111962345614,-0.012249938127578974,-0.01521688326175039,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12 00:00:00,PCA Portfolio 5,-0.0006975193676238398,-0.02390446601949989,-0.01870761419831101,-0.025483269592807185,-0.05936344876808705,-0.06695348984580811,-0.012527268249289734,-0.015581919109020676,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13 00:00:00,PCA Portfolio 5,0.008517606044139498,-0.016592320778867475,-0.01870761419831101,-0.025483269592807185,-0.04830563160135607,-0.05672157586629388,-0.012473113135019186,-0.015687477510140945,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14 00:00:00,PCA Portfolio 5,0.002296945401994632,-0.009220870695162524,-0.01870761419831101,-0.025483269592807185,-0.036704560017276434,-0.04387120332407491,-0.013856915903374968,-0.01693431885293374,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15 00:00:00,PCA Portfolio 5,0.014789130154342372,-0.004738313591365519,-0.01870761419831101,-0.025483269592807185,-0.030936700529649384,-0.03829943712783161,-0.012673849886333877,-0.015485346363763515,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16 00:00:00,PCA Portfolio 5,0.0030899852021513377,-0.0018223862548482801,-0.01870761419831101,-0.025483269592807185,-0.02652105141970661,-0.03208313335894606,-0.013165572025484702,-0.015856379958881953,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19 00:00:00,PCA Portfolio 5,0.008126905420659539,0.0015033328377983648,-0.01870761419831101,-0.025483269592807185,-0.0214737158714453,-0.028866400337472658,-0.012174592647311326,-0.015544380237554747,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20 00:00:00,PCA Portfolio 5,-0.007484824491287958,0.0028617663144754816,-0.01870761419831101,-0.025483269592807185,-0.018246741598932276,-0.022643306646721886,-0.012843625062197642,-0.0162089627581026,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-21 00:00:00,PCA Portfolio 5,0.006283546402301839,0.003719091670502947,-0.01870761419831101,-0.025483269592807185,-0.018085111133622083,-0.02339840513593559,-0.01278392646552175,-0.015922948894340202,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-22 00:00:00,PCA Portfolio 5,-0.002812062594207839,0.004471551642417405,-0.01870761419831101,-0.025483269592807185,-0.010815477445132298,-0.014900849610485673,-0.013302598210060057,-0.017137643356521914,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-23 00:00:00,PCA Portfolio 5,0.014545522183855459,0.004336388928794085,-0.01870761419831101,-0.025483269592807185,-0.009331573773025025,-0.012781912670519304,-0.012466122404914211,-0.015793774984178454,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-26 00:00:00,PCA Portfolio 5,0.0007682335766627057,0.0044767972616564684,-0.01870761419831101,-0.025483269592807185,-0.009203447017187718,-0.01342473746215356,-0.012684250861837321,-0.015885476163609222,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-27 00:00:00,PCA Portfolio 5,-0.0013229051445829646,0.004069353159340769,-0.01870761419831101,-0.025483269592807185,-0.011048654276147143,-0.014863911020697805,-0.011513151824770706,-0.014958316727683194,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-28 00:00:00,PCA Portfolio 5,-0.0036756348785096818,0.004186072628197563,-0.01870761419831101,-0.025483269592807185,-0.012114491702679319,-0.016457251550638662,-0.012911695321998389,-0.016526464728557413,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-29 00:00:00,PCA Portfolio 5,0.0048766524710167425,0.0033657082960420635,-0.01870761419831101,-0.025483269592807185,-0.012756894981388399,-0.01610912377748706,-0.012357146908706368,-0.015219999942855895,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-30 00:00:00,PCA Portfolio 5,0.0068774517676964955,0.0038088467393447923,-0.01870761419831101,-0.025483269592807185,-0.010091085419571207,-0.013548108713047928,-0.011969740790791248,-0.015607317418498341,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-03 00:00:00,PCA Portfolio 5,-0.01811511142012773,0.004112148468863703,-0.01870761419831101,-0.025483269592807185,-0.009749996006404223,-0.012932067545672932,-0.013597761086028422,-0.016447790269993247,0.0,1.0,1.0,0.0,1.0,1.0
2024-09-04 00:00:00,PCA Portfolio 5,-0.0025827421144982666,0.0017402444280370975,-0.01870761419831101,-0.025483269592807185,-0.012340800085763177,-0.016035624669274398,-0.012320628720081913,-0.015052114303928787,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-05 00:00:00,PCA Portfolio 5,-0.00623179006861415,0.0005272668867363535,-0.01870761419831101,-0.025483269592807185,-0.013672668091061387,-0.017228571922774303,-0.013128762358579958,-0.016409316005108976,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-06 00:00:00,PCA Portfolio 5,-0.015019024742009862,-0.0012664327228127342,-0.01870761419831101,-0.025483269592807185,-0.015004508645265703,-0.018459947341150282,-0.012939370029248784,-0.016094228910522163,0.0,1.0,1.0,0.0,0.0,0.0
2024-09-09 00:00:00,PCA Portfolio 5,0.009823428728627263,-0.005771460415376048,-0.018474900136733228,-0.025463644486483163,-0.02303152772958155,-0.026924893782158132,-0.013062263825565022,-0.016342266816609587,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-10 00:00:00,PCA Portfolio 5,-0.003371383685080778,-0.006005556140075781,-0.018474900136733228,-0.025463644486483163,-0.021657013726504356,-0.025832611905965547,-0.014078175986769139,-0.017706805770321087,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-11 00:00:00,PCA Portfolio 5,0.0025346807483006954,-0.0047495360463040365,-0.018304791511227294,-0.02526069190725485,-0.0211786419262228,-0.025440481759791873,-0.013134274573892553,-0.016973030190258545,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-12 00:00:00,PCA Portfolio 5,0.004350881125928361,-0.002310241411082244,-0.018304791511227294,-0.02526069190725485,-0.018173050060409132,-0.02199503507152868,-0.013550535038367995,-0.017268954969489957,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-13 00:00:00,PCA Portfolio 5,0.010135233464003647,-7.418541917112806e-05,-0.018100191267512767,-0.025213385212857545,-0.016025952527678713,-0.020802463269964485,-0.012686538756077094,-0.015592109024501477,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-16 00:00:00,PCA Portfolio 5,0.0068746644881285185,0.0021935531521137825,-0.018100191267512767,-0.025213385212857545,-0.014862222748984917,-0.019749957261513244,-0.01300054687994488,-0.016312368459507023,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-17 00:00:00,PCA Portfolio 5,0.0048790768458077316,0.0033889144722130254,-0.018100191267512767,-0.025213385212857545,-0.016264505293351373,-0.021358474362971155,-0.013549778880515983,-0.016453344829925373,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-18 00:00:00,PCA Portfolio 5,-0.001938427835703456,0.00443287123005579,-0.018100191267512767,-0.025213385212857545,-0.016756533204497222,-0.02169448803898515,-0.013401564525424021,-0.016124351762693487,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-19 00:00:00,PCA Portfolio 5,0.012594598762173143,0.004712100465382448,-0.018100191267512767,-0.025213385212857545,-0.013066955895799388,-0.01785509348550498,-0.013681652106924671,-0.017595772794124637,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-20 00:00:00,PCA Portfolio 5,-0.003442574296042873,0.0051457723230170635,-0.018100191267512767,-0.025213385212857545,-0.01263843438484509,-0.016420180674421535,-0.012699627350937564,-0.016155366233510222,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-23 00:00:00,PCA Portfolio 5,0.005792455973035638,0.004946561998283246,-0.018100191267512767,-0.025213385212857545,-0.00999759085367738,-0.013534387797027848,-0.012573303491824877,-0.01612441804090464,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-24 00:00:00,PCA Portfolio 5,0.0011833118059951188,0.004702318275600875,-0.01807085859334109,-0.025016883268649107,-0.008522667986237584,-0.011481501563239065,-0.011766658102861892,-0.015535567474286506,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-25 00:00:00,PCA Portfolio 5,-0.008014716469170636,0.004126720593101302,-0.01807085859334109,-0.025016883268649107,-0.00975043978049199,-0.013091248584221176,-0.012126171054136528,-0.015337216479609788,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-26 00:00:00,PCA Portfolio 5,0.005784974766812201,0.0025525984543336225,-0.0179930953175473,-0.02483760595464422,-0.010750614105776369,-0.014852239035868832,-0.012781141293467985,-0.016651634372547536,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-27 00:00:00,PCA Portfolio 5,0.005635996601722874,0.0029162240860183663,-0.0179930953175473,-0.02483760595464422,-0.01056653231691109,-0.013767577100419197,-0.01261414644038905,-0.01594956270862924,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-30 00:00:00,PCA Portfolio 5,0.001513186200800988,0.0032319084309988836,-0.0179930953175473,-0.02483760595464422,-0.01057772715264622,-0.014083889060229242,-0.012833617421043962,-0.01646658106193388,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-01 00:00:00,PCA Portfolio 5,-0.0012052407614605788,0.003181787502098583,-0.0179930953175473,-0.02483760595464422,-0.010640734363053916,-0.014073493460456402,-0.012106040672600628,-0.014750458280292818,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-02 00:00:00,PCA Portfolio 5,0.0007850230346371947,0.00319465714734518,-0.0179930953175473,-0.02483760595464422,-0.011591693795319878,-0.01607281610032131,-0.012412617561180454,-0.01652220123018297,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-03 00:00:00,PCA Portfolio 5,-0.001317027061573415,0.003155089631126826,-0.0179930953175473,-0.02483760595464422,-0.011758042333314392,-0.01597233123624915,-0.012660907833996558,-0.015931174487159337,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-04 00:00:00,PCA Portfolio 5,0.009147181596214178,0.003612451341314623,-0.0179930953175473,-0.02483760595464422,-0.010086695363194342,-0.013853692998422682,-0.012469030973103918,-0.015621342335112413,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-07 00:00:00,PCA Portfolio 5,-0.008576452602685794,0.0038284222087860563,-0.0179930953175473,-0.02483760595464422,-0.010080307486798593,-0.013154395094597522,-0.012161933612229043,-0.015240252919589817,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-08 00:00:00,PCA Portfolio 5,-0.0015861592451125708,0.002521871146190639,-0.0179930953175473,-0.02483760595464422,-0.012011265423957116,-0.01544503953249314,-0.012074657944140657,-0.015978640927157825,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09 00:00:00,PCA Portfolio 5,0.005796954488362411,0.002691972831397964,-0.0179930953175473,-0.02483760595464422,-0.010642810162928399,-0.013535559595403177,-0.01218901092818014,-0.015554178452825307,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-10 00:00:00,PCA Portfolio 5,-0.0016792596781447487,0.0026694415971772276,-0.0179930953175473,-0.02483760595464422,-0.010869495522369252,-0.014329783319984104,-0.012245696955941974,-0.015236054288882504,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-11 00:00:00,PCA Portfolio 5,0.00954466132264777,0.0018331256778252212,-0.0179930953175473,-0.02483760595464422,-0.012078530000504645,-0.014859086624295432,-0.013412075459986964,-0.01638388639217532,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:00:00,PCA Portfolio 5,0.005592030613174712,0.0030728516515742326,-0.0179930953175473,-0.02483760595464422,-0.011127517893816661,-0.014498462653195408,-0.012416287136744836,-0.01569583674751224,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-15 00:00:00,PCA Portfolio 5,-0.008872464484684433,0.003792847120645732,-0.0179930953175473,-0.02483760595464422,-0.010850169030100065,-0.014153601005612053,-0.011726158879483617,-0.014573645607764913,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16 00:00:00,PCA Portfolio 5,0.007813743472497473,0.003765550589954925,-0.0179930953175473,-0.02483760595464422,-0.01243018919881843,-0.016250367665171704,-0.0123830951437192,-0.01655622700918056,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-17 00:00:00,PCA Portfolio 5,1.7047129925071174e-05,0.004201697572396171,-0.0179930953175473,-0.02483760595464422,-0.010957959621781355,-0.013788662712631315,-0.01198004539427271,-0.01572749856761238,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-18 00:00:00,PCA Portfolio 5,0.0006506589774482864,0.003401045177819381,-0.0179930953175473,-0.02483760595464422,-0.010945387878481457,-0.014220686028879475,-0.012584723638377397,-0.01576500982078199,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-21 00:00:00,PCA Portfolio 5,-0.00820239998846773,0.0036126923966601503,-0.0179930953175473,-0.02483760595464422,-0.010325121603596157,-0.013278839392576599,-0.01218814773846527,-0.01501829571793096,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22 00:00:00,PCA Portfolio 5,-0.0029668894684095736,0.00208671724724621,-0.0179930953175473,-0.02483760595464422,-0.011054786816077715,-0.014374266051890626,-0.01188860493193003,-0.0152184265275348,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23 00:00:00,PCA Portfolio 5,-0.0020009202937531305,0.00185509038636213,-0.0179930953175473,-0.02483760595464422,-0.012196762293408775,-0.015246205337228652,-0.011838692178022999,-0.015391133317838899,0.0,0.0,0.0,0.0,0.0,0.0
