Date,Portfolio,Actual_Returns,LSTM_Predicted_Returns,Historical_VaR,Historical_ES,LSTM_VaR,LSTM_ES,Historical_VaR_Breach,LSTM_VaR_Breach,Historical_ES_Breach,LSTM_ES_Breach
2024-06-06 00:00:00,PCA Portfolio 2,-0.0028010368840536344,0.0002826951327505415,-0.016886802330647273,-0.02373331614805485,-0.012831139437700048,-0.0163821986366884,0.0,0.0,0.0,0.0
2024-06-07 00:00:00,PCA Portfolio 2,-0.004396510852208331,-0.00021316027490136786,-0.016886802330647273,-0.02373331614805485,-0.013382173593009531,-0.016995895687500602,0.0,0.0,0.0,0.0
2024-06-10 00:00:00,PCA Portfolio 2,0.0029252744697268575,7.610107885889022e-05,-0.016886802330647273,-0.02373331614805485,-0.012977832770388437,-0.016135043363128508,0.0,0.0,0.0,0.0
2024-06-11 00:00:00,PCA Portfolio 2,-0.0037803012491842113,0.0011050399954460888,-0.01674627634914817,-0.023659586610128486,-0.011613877145187882,-0.014511552101294154,0.0,0.0,0.0,0.0
2024-06-12 00:00:00,PCA Portfolio 2,0.0026722644703604573,0.000996186195597059,-0.01667556574159247,-0.023636178335038113,-0.011016451540724113,-0.01466374381072167,0.0,0.0,0.0,0.0
2024-06-13 00:00:00,PCA Portfolio 2,-0.0010736740207750077,0.0010521450792654852,-0.01662797746528928,-0.022708052565511453,-0.010410360951973112,-0.013001744800857008,0.0,0.0,0.0,0.0
2024-06-14 00:00:00,PCA Portfolio 2,-0.005048955297423585,0.001821420456666839,-0.01662797746528928,-0.022708052565511453,-0.010666651683104935,-0.014038078452968276,0.0,0.0,0.0,0.0
2024-06-17 00:00:00,PCA Portfolio 2,0.004772876417423328,0.00025244299278492693,-0.01662797746528928,-0.022708052565511453,-0.011958915884272206,-0.015342947795836276,0.0,0.0,0.0,0.0
2024-06-18 00:00:00,PCA Portfolio 2,0.0031829185390728674,0.000960802518226364,-0.01662797746528928,-0.022708052565511453,-0.01129186262892551,-0.014512026173088834,0.0,0.0,0.0,0.0
2024-06-20 00:00:00,PCA Portfolio 2,-4.3486606388050494e-05,0.002236131186681013,-0.01662797746528928,-0.022708052565511453,-0.009653637828054399,-0.012014448717276874,0.0,0.0,0.0,0.0
2024-06-21 00:00:00,PCA Portfolio 2,-2.8160334046533837e-05,0.0016311988165648246,-0.01662797746528928,-0.022708052565511453,-0.010416500772072967,-0.013499857159463557,0.0,0.0,0.0,0.0
2024-06-24 00:00:00,PCA Portfolio 2,0.007515631852962239,0.0015536244107539736,-0.01662797746528928,-0.022708052565511453,-0.010577698512797632,-0.013898173377714202,0.0,0.0,0.0,0.0
2024-06-25 00:00:00,PCA Portfolio 2,-0.007930447749386414,0.0023349863017461106,-0.01662797746528928,-0.022708052565511453,-0.008562850749524224,-0.011351544719694906,0.0,0.0,0.0,0.0
2024-06-26 00:00:00,PCA Portfolio 2,-0.0024130988413932084,0.0006735571712118242,-0.01662797746528928,-0.022708052565511453,-0.011790507320733966,-0.014911797691391797,0.0,0.0,0.0,0.0
2024-06-27 00:00:00,PCA Portfolio 2,0.0013719434737543747,0.0009392328677811215,-0.016613810204689307,-0.02245681723544667,-0.011247029013416628,-0.014207232332528434,0.0,0.0,0.0,0.0
2024-06-28 00:00:00,PCA Portfolio 2,0.0015610685534424911,0.0014383470899738068,-0.016613810204689307,-0.02245681723544667,-0.009585198319506345,-0.013368905645596557,0.0,0.0,0.0,0.0
2024-07-01 00:00:00,PCA Portfolio 2,-0.00690560433906069,0.0017018224624189722,-0.016567618294243035,-0.022378966048130878,-0.010168816661344539,-0.01300876484733413,0.0,0.0,0.0,0.0
2024-07-02 00:00:00,PCA Portfolio 2,0.004301842673561716,0.0003546320851801874,-0.016567618294243035,-0.022378966048130878,-0.012522339202175955,-0.015375223159815148,0.0,0.0,0.0,0.0
2024-07-03 00:00:00,PCA Portfolio 2,0.000781608374304612,0.0014473185560063815,-0.016567618294243035,-0.022378966048130878,-0.010758959327605871,-0.013833557405510198,0.0,0.0,0.0,0.0
2024-07-05 00:00:00,PCA Portfolio 2,-0.0006345015942795494,0.0015386334467858704,-0.016567618294243035,-0.022378966048130878,-0.009824797015007328,-0.013295628436304767,0.0,0.0,0.0,0.0
2024-07-08 00:00:00,PCA Portfolio 2,0.0016658440093563645,0.0011061585003369887,-0.016567618294243035,-0.022378966048130878,-0.010573867239144719,-0.013519816467280803,0.0,0.0,0.0,0.0
2024-07-09 00:00:00,PCA Portfolio 2,-1.4718224357028488e-05,0.0015712349368759311,-0.016567618294243035,-0.022378966048130878,-0.01027133752880516,-0.013535971369609528,0.0,0.0,0.0,0.0
2024-07-10 00:00:00,PCA Portfolio 2,0.009824035061857838,0.0014356484021194667,-0.016567618294243035,-0.022378966048130878,-0.010895542074894196,-0.014481787002969593,0.0,0.0,0.0,0.0
2024-07-11 00:00:00,PCA Portfolio 2,0.010897424550201418,0.002606107293344646,-0.016567618294243035,-0.022378966048130878,-0.009272747885134278,-0.01292719262181467,0.0,0.0,0.0,0.0
2024-07-12 00:00:00,PCA Portfolio 2,0.007158202929248569,0.0032264192912623436,-0.016567618294243035,-0.022378966048130878,-0.008327290997111231,-0.011024815439796064,0.0,0.0,0.0,0.0
2024-07-15 00:00:00,PCA Portfolio 2,-0.0007694146598061544,0.003069697122204554,-0.016567618294243035,-0.022378966048130878,-0.00970856797646573,-0.012918502235603736,0.0,0.0,0.0,0.0
2024-07-16 00:00:00,PCA Portfolio 2,0.015030298606203654,0.0015123352981216969,-0.016567618294243035,-0.022378966048130878,-0.010440134427456668,-0.013696694383450093,0.0,0.0,0.0,0.0
2024-07-17 00:00:00,PCA Portfolio 2,-0.0001613603259586129,0.0024435296267937864,-0.016567618294243035,-0.022378966048130878,-0.00922083536471257,-0.012192057388070825,0.0,0.0,0.0,0.0
2024-07-18 00:00:00,PCA Portfolio 2,-0.006896995980706695,0.00193936402655257,-0.016567618294243035,-0.022378966048130878,-0.009703115023327952,-0.01329847841037722,0.0,0.0,0.0,0.0
2024-07-19 00:00:00,PCA Portfolio 2,-0.006848908549428318,0.0007117195904262879,-0.016567618294243035,-0.022378966048130878,-0.010957128720763185,-0.013654411621024567,0.0,0.0,0.0,0.0
2024-07-22 00:00:00,PCA Portfolio 2,0.0072133745625274585,-0.00013082685457566827,-0.016567618294243035,-0.022378966048130878,-0.012456617672446208,-0.015717869214749703,0.0,0.0,0.0,0.0
2024-07-23 00:00:00,PCA Portfolio 2,-0.005577264805444114,0.0018948204194784938,-0.016567618294243035,-0.022378966048130878,-0.009461085074085976,-0.012822757985805148,0.0,0.0,0.0,0.0
2024-07-24 00:00:00,PCA Portfolio 2,-0.006196317129565349,0.0014779005086746088,-0.016567618294243035,-0.022378966048130878,-0.01045025959433235,-0.012946452720456341,0.0,0.0,0.0,0.0
2024-07-25 00:00:00,PCA Portfolio 2,-0.0013906427060378407,0.00021143717229430903,-0.016567618294243035,-0.022378966048130878,-0.012300208513222834,-0.015350869634651513,0.0,0.0,0.0,0.0
2024-07-26 00:00:00,PCA Portfolio 2,0.012725457913849193,-1.8351023580881863e-05,-0.016567618294243035,-0.022378966048130878,-0.012649621914155489,-0.01587590784206427,0.0,0.0,0.0,0.0
2024-07-29 00:00:00,PCA Portfolio 2,0.0017756215272604903,0.0024076577194663564,-0.016567618294243035,-0.022378966048130878,-0.009561897768373316,-0.012120216009686468,0.0,0.0,0.0,0.0
2024-07-30 00:00:00,PCA Portfolio 2,0.0023401974035222395,0.002286875697645264,-0.016567618294243035,-0.022378966048130878,-0.008973483195127696,-0.012246309274675814,0.0,0.0,0.0,0.0
2024-07-31 00:00:00,PCA Portfolio 2,0.005222653862457891,0.0020537184144831123,-0.016567618294243035,-0.022378966048130878,-0.010371015865837578,-0.013476861014752442,0.0,0.0,0.0,0.0
2024-08-01 00:00:00,PCA Portfolio 2,-0.005995604300954988,0.0023796838303304702,-0.016567618294243035,-0.022378966048130878,-0.009698544285827244,-0.012680077842847996,0.0,0.0,0.0,0.0
2024-08-02 00:00:00,PCA Portfolio 2,-0.014146128349397815,0.0010426319859287328,-0.016567618294243035,-0.022378966048130878,-0.010792713963857177,-0.014016830320271486,0.0,1.0,0.0,1.0
2024-08-05 00:00:00,PCA Portfolio 2,-0.02345277762629518,-0.002732754306867989,-0.016613810204689307,-0.022513389249524188,-0.016288771441891184,-0.019481488969639048,1.0,1.0,1.0,1.0
2024-08-06 00:00:00,PCA Portfolio 2,0.008978447141912017,-0.012419745257825614,-0.016613810204689307,-0.022513389249524188,-0.031167125416300928,-0.03619130542027072,0.0,0.0,0.0,0.0
2024-08-07 00:00:00,PCA Portfolio 2,-0.005319973308377128,-0.009618629929296569,-0.016613810204689307,-0.022513389249524188,-0.027351037502031345,-0.03229494149256525,0.0,0.0,0.0,0.0
2024-08-08 00:00:00,PCA Portfolio 2,0.015711022724570128,-0.00988227325042795,-0.016613810204689307,-0.022513389249524188,-0.02894978854935663,-0.035014553583050737,0.0,0.0,0.0,0.0
2024-08-09 00:00:00,PCA Portfolio 2,0.001613217534578975,-0.006007904947983195,-0.016613810204689307,-0.022513389249524188,-0.02310356626417324,-0.027503189376368337,0.0,0.0,0.0,0.0
2024-08-12 00:00:00,PCA Portfolio 2,-0.0027762155258902643,-0.00504218516520888,-0.016613810204689307,-0.022513389249524188,-0.02256918235333018,-0.028000708001013112,0.0,0.0,0.0,0.0
2024-08-13 00:00:00,PCA Portfolio 2,0.009947573116091136,-0.004911389688156335,-0.016613810204689307,-0.022513389249524188,-0.022463276353302652,-0.02646681191006173,0.0,0.0,0.0,0.0
2024-08-14 00:00:00,PCA Portfolio 2,0.0028656982957760892,-0.0020422398542454044,-0.016613810204689307,-0.022513389249524188,-0.018175552131334118,-0.02246943889887801,0.0,0.0,0.0,0.0
2024-08-15 00:00:00,PCA Portfolio 2,0.010520021605479669,-0.0010892450242621498,-0.016613810204689307,-0.022513389249524188,-0.016531419322592725,-0.01969169782594372,0.0,0.0,0.0,0.0
2024-08-16 00:00:00,PCA Portfolio 2,0.0026884253757622476,0.0013454768101025703,-0.016613810204689307,-0.022513389249524188,-0.012716866901294515,-0.016679434327851784,0.0,0.0,0.0,0.0
2024-08-19 00:00:00,PCA Portfolio 2,0.007623574951437268,0.0014475959223127016,-0.016613810204689307,-0.022513389249524188,-0.01130873429551763,-0.014880968977564692,0.0,0.0,0.0,0.0
2024-08-20 00:00:00,PCA Portfolio 2,-0.0036631314579244614,0.0021102237220201625,-0.016613810204689307,-0.022513389249524188,-0.010305181939643015,-0.013107389949118833,0.0,0.0,0.0,0.0
2024-08-21 00:00:00,PCA Portfolio 2,0.005858593761026436,0.0012418168942572349,-0.016613810204689307,-0.022513389249524188,-0.01143902121868408,-0.01500023401367133,0.0,0.0,0.0,0.0
2024-08-22 00:00:00,PCA Portfolio 2,-0.002675719380528735,0.002197682942699087,-0.016613810204689307,-0.022513389249524188,-0.009473776292755953,-0.012650586243946795,0.0,0.0,0.0,0.0
2024-08-23 00:00:00,PCA Portfolio 2,0.011534876497558662,0.001750336671158499,-0.016613810204689307,-0.022513389249524188,-0.010366013352727237,-0.013180050111129797,0.0,0.0,0.0,0.0
2024-08-26 00:00:00,PCA Portfolio 2,2.098785887002673e-05,0.0029704448108642096,-0.016613810204689307,-0.022513389249524188,-0.00819329836887954,-0.011350320471451989,0.0,0.0,0.0,0.0
2024-08-27 00:00:00,PCA Portfolio 2,-0.0014621725724458447,0.0020577187904402693,-0.016613810204689307,-0.022513389249524188,-0.010011039801374853,-0.012970923451154139,0.0,0.0,0.0,0.0
2024-08-28 00:00:00,PCA Portfolio 2,-0.002899729148240839,0.0014907358128669918,-0.016613810204689307,-0.022513389249524188,-0.010124764276172387,-0.013567983011945329,0.0,0.0,0.0,0.0
2024-08-29 00:00:00,PCA Portfolio 2,0.0022451435836653927,0.0012356808363400812,-0.016613810204689307,-0.022513389249524188,-0.012061857166381869,-0.01464269398311408,0.0,0.0,0.0,0.0
2024-08-30 00:00:00,PCA Portfolio 2,0.008383465380464332,0.0019334083585239516,-0.016613810204689307,-0.022513389249524188,-0.01072349452088122,-0.01397557267531806,0.0,0.0,0.0,0.0
2024-09-03 00:00:00,PCA Portfolio 2,-0.010450699223741212,0.0021798790642810905,-0.016613810204689307,-0.022513389249524188,-0.009495850690584964,-0.012811241841748951,0.0,1.0,0.0,0.0
2024-09-04 00:00:00,PCA Portfolio 2,0.0006178561856355464,0.0007276800027721001,-0.016613810204689307,-0.022513389249524188,-0.01157409617381393,-0.014625888538955783,0.0,0.0,0.0,0.0
2024-09-05 00:00:00,PCA Portfolio 2,-0.005023587065026026,0.000999865161083849,-0.016613810204689307,-0.022513389249524188,-0.010825650490236817,-0.014115800197604816,0.0,0.0,0.0,0.0
2024-09-06 00:00:00,PCA Portfolio 2,-0.011425376491258108,0.00023664203431893475,-0.016613810204689307,-0.022513389249524188,-0.012429064902226936,-0.01551845478240667,0.0,0.0,0.0,0.0
2024-09-09 00:00:00,PCA Portfolio 2,0.010726272457453246,-0.0024244995311141007,-0.016567618294243035,-0.022430803411613208,-0.01542386285633216,-0.018705560658235375,0.0,0.0,0.0,0.0
2024-09-10 00:00:00,PCA Portfolio 2,0.0005518904180924969,0.0004588577099477932,-0.016567618294243035,-0.022430803411613208,-0.011787732123420363,-0.01497154906751779,0.0,0.0,0.0,0.0
2024-09-11 00:00:00,PCA Portfolio 2,0.001055406868731435,0.001074274423771596,-0.01645395212191798,-0.022314122066968155,-0.011255535239769176,-0.014829271333563624,0.0,0.0,0.0,0.0
2024-09-12 00:00:00,PCA Portfolio 2,0.0039745332036207805,0.0013753472353658694,-0.01645395212191798,-0.022314122066968155,-0.011113610206508211,-0.01446981803064678,0.0,0.0,0.0,0.0
2024-09-13 00:00:00,PCA Portfolio 2,0.010749474632275898,0.0014324519659375745,-0.01645395212191798,-0.022314122066968155,-0.010444822466496289,-0.013719823928837289,0.0,0.0,0.0,0.0
2024-09-16 00:00:00,PCA Portfolio 2,0.006117474794060258,0.0025947090733473644,-0.01645395212191798,-0.022314122066968155,-0.010030397019823693,-0.012770120292929612,0.0,0.0,0.0,0.0
2024-09-17 00:00:00,PCA Portfolio 2,0.0012357597358596455,0.0024423456324823424,-0.01645395212191798,-0.022314122066968155,-0.01049156310650566,-0.013752141673432867,0.0,0.0,0.0,0.0
2024-09-18 00:00:00,PCA Portfolio 2,-0.003284829095498709,0.0025392389127957445,-0.01645395212191798,-0.022314122066968155,-0.010075348558970706,-0.013474786752018712,0.0,0.0,0.0,0.0
2024-09-19 00:00:00,PCA Portfolio 2,0.007658509873793689,0.0012424725227796563,-0.01645395212191798,-0.022314122066968155,-0.011315031140452427,-0.013895696298656026,0.0,0.0,0.0,0.0
2024-09-20 00:00:00,PCA Portfolio 2,-0.0019477210341992033,0.0022790762116665854,-0.01645395212191798,-0.022314122066968155,-0.009672595187606312,-0.013182153377469424,0.0,0.0,0.0,0.0
2024-09-23 00:00:00,PCA Portfolio 2,0.005340213799974441,0.0021234269164441804,-0.01645395212191798,-0.022314122066968155,-0.010012808500571705,-0.012454684923078309,0.0,0.0,0.0,0.0
2024-09-24 00:00:00,PCA Portfolio 2,0.0007752257662537077,0.002470278725557431,-0.016335285376372806,-0.02220057163353972,-0.009660318790766141,-0.012697828505361117,0.0,0.0,0.0,0.0
2024-09-25 00:00:00,PCA Portfolio 2,-0.0050141994702478775,0.0021724128162573467,-0.016335285376372806,-0.02220057163353972,-0.010368742278399422,-0.013811758439836976,0.0,0.0,0.0,0.0
2024-09-26 00:00:00,PCA Portfolio 2,0.006702629102623486,0.0012083135413943644,-0.01629781797368544,-0.022098937295839897,-0.010181201513619615,-0.014031214655711062,0.0,0.0,0.0,0.0
2024-09-27 00:00:00,PCA Portfolio 2,0.004673287068947809,0.0023178930451845407,-0.01629781797368544,-0.022098937295839897,-0.009803649538946451,-0.012708021479800808,0.0,0.0,0.0,0.0
2024-09-30 00:00:00,PCA Portfolio 2,0.0013834625695023457,0.0027618406351225394,-0.01629781797368544,-0.022098937295839897,-0.009124794436908302,-0.011866113329246421,0.0,0.0,0.0,0.0
2024-10-01 00:00:00,PCA Portfolio 2,-0.003198196961219466,0.0024911136306146296,-0.01629781797368544,-0.022098937295839897,-0.008964825826736545,-0.012224047127208846,0.0,0.0,0.0,0.0
2024-10-02 00:00:00,PCA Portfolio 2,-0.0015726053593447106,0.0013985727757310949,-0.01629781797368544,-0.022098937295839897,-0.0104373355393492,-0.013414765566051647,0.0,0.0,0.0,0.0
2024-10-03 00:00:00,PCA Portfolio 2,-0.004915084982405531,0.0010856447586292427,-0.01629781797368544,-0.022098937295839897,-0.011699316860271236,-0.014793646195208421,0.0,0.0,0.0,0.0
2024-10-04 00:00:00,PCA Portfolio 2,0.004925315663096398,0.00040888467818166175,-0.01629781797368544,-0.022098937295839897,-0.011852394610886765,-0.015101863624323386,0.0,0.0,0.0,0.0
2024-10-07 00:00:00,PCA Portfolio 2,-0.008845607306915063,0.0014296356782698715,-0.01629781797368544,-0.022098937295839897,-0.01014237831446577,-0.012761791968857851,0.0,0.0,0.0,0.0
2024-10-08 00:00:00,PCA Portfolio 2,0.0013124987549312471,0.00019993526055845295,-0.01629781797368544,-0.022098937295839897,-0.011918105141556381,-0.014525472543061448,0.0,0.0,0.0,0.0
2024-10-09 00:00:00,PCA Portfolio 2,0.005013706949483266,0.0011702914273427727,-0.01629781797368544,-0.022098937295839897,-0.010841101620900045,-0.014141618274647159,0.0,0.0,0.0,0.0
2024-10-10 00:00:00,PCA Portfolio 2,-0.003919252823032299,0.001987291736095443,-0.01629781797368544,-0.022098937295839897,-0.009288329656476153,-0.012454226750488588,0.0,0.0,0.0,0.0
2024-10-11 00:00:00,PCA Portfolio 2,0.008595208813868124,0.001190274308409291,-0.01629781797368544,-0.022098937295839897,-0.010823999100218716,-0.014377668341994786,0.0,0.0,0.0,0.0
2024-10-14 00:00:00,PCA Portfolio 2,0.007204791630872911,0.0022414253670023994,-0.01629781797368544,-0.022098937295839897,-0.009193866828479226,-0.011753285403903755,0.0,0.0,0.0,0.0
2024-10-15 00:00:00,PCA Portfolio 2,-0.002637213303282308,0.0019859430222216256,-0.01629781797368544,-0.022098937295839897,-0.009993312211412074,-0.013097248142139688,0.0,0.0,0.0,0.0
2024-10-16 00:00:00,PCA Portfolio 2,0.0075201725247475825,0.001523773561708058,-0.01629781797368544,-0.022098937295839897,-0.010598562702727417,-0.013526481199658774,0.0,0.0,0.0,0.0
2024-10-17 00:00:00,PCA Portfolio 2,-0.001654541563516436,0.0023464701439909154,-0.01629781797368544,-0.022098937295839897,-0.00932075242151921,-0.012487610656047842,0.0,0.0,0.0,0.0
2024-10-18 00:00:00,PCA Portfolio 2,0.0030209855462483364,0.0019642746946323363,-0.01629781797368544,-0.022098937295839897,-0.009619367901925267,-0.012896646897529476,0.0,0.0,0.0,0.0
2024-10-21 00:00:00,PCA Portfolio 2,-0.008885529904471562,0.0022434567177876145,-0.01629781797368544,-0.022098937295839897,-0.009162328319045992,-0.012506517306757418,0.0,0.0,0.0,0.0
2024-10-22 00:00:00,PCA Portfolio 2,-0.002525594458939372,0.0008946518645566455,-0.01629781797368544,-0.022098937295839897,-0.010756762230287476,-0.013504237064250812,0.0,0.0,0.0,0.0
2024-10-23 00:00:00,PCA Portfolio 2,0.00012459880270373656,0.0007185370719081959,-0.01629781797368544,-0.022098937295839897,-0.011517194213485724,-0.014264456401037993,0.0,0.0,0.0,0.0
2024-10-24 00:00:00,PCA Portfolio 2,-0.00024210029812550126,0.00112981309538625,-0.01629781797368544,-0.022098937295839897,-0.011169128156322223,-0.014283508118759523,0.0,0.0,0.0,0.0
2024-10-25 00:00:00,PCA Portfolio 2,-0.006106956414436313,0.0011322533447201777,-0.01629781797368544,-0.022098937295839897,-0.011148425773607121,-0.013418165471499354,0.0,0.0,0.0,0.0
2024-10-28 00:00:00,PCA Portfolio 2,0.005477881875215392,-0.00019132349390203003,-0.01629781797368544,-0.022098937295839897,-0.012333490549385878,-0.015383064574543965,0.0,0.0,0.0,0.0
2024-10-29 00:00:00,PCA Portfolio 2,-0.0061384657659103335,0.0014218759723287086,-0.016222952875761712,-0.022051652453354945,-0.010819558175289925,-0.013494572217284699,0.0,0.0,0.0,0.0
2024-10-30 00:00:00,PCA Portfolio 2,-0.002099554396096021,0.0007281904717782563,-0.016222952875761712,-0.022051652453354945,-0.012186258523482419,-0.014989564616274693,0.0,0.0,0.0,0.0
2024-10-31 00:00:00,PCA Portfolio 2,-0.0070725674783406875,0.00037864573850510146,-0.015973641705473243,-0.021758189437957022,-0.012969115874167846,-0.015827435050405382,0.0,0.0,0.0,0.0
2024-11-01 00:00:00,PCA Portfolio 2,-0.004083509512098315,-0.0009824545110231446,-0.015973641705473243,-0.021758189437957022,-0.01416976423974055,-0.01707343853863113,0.0,0.0,0.0,0.0
2024-11-04 00:00:00,PCA Portfolio 2,0.0003934276683926727,-0.0008135956151996312,-0.015973641705473243,-0.021758189437957022,-0.014072762312036864,-0.017057030610249057,0.0,0.0,0.0,0.0
2024-11-05 00:00:00,PCA Portfolio 2,0.01050270680694781,-0.0006204672972625176,-0.015973641705473243,-0.021758189437957022,-0.013548645415996232,-0.016722334225488782,0.0,0.0,0.0,0.0
2024-11-06 00:00:00,PCA Portfolio 2,0.015127918297626157,0.0012755487836582377,-0.015973641705473243,-0.021758189437957022,-0.010454876874306542,-0.013104402082017423,0.0,0.0,0.0,0.0
2024-11-07 00:00:00,PCA Portfolio 2,-0.0015744217103803664,0.002261828584579354,-0.015973641705473243,-0.021758189437957022,-0.01018261455050853,-0.013514066713544558,0.0,0.0,0.0,0.0
2024-11-08 00:00:00,PCA Portfolio 2,0.0077283949115353025,0.0018656468547841977,-0.015973641705473243,-0.021758189437957022,-0.011296282415410553,-0.013934120422710387,0.0,0.0,0.0,0.0
2024-11-11 00:00:00,PCA Portfolio 2,0.003313866714562256,0.0017623309129981756,-0.015973641705473243,-0.021758189437957022,-0.011299426950068516,-0.01538160851123839,0.0,0.0,0.0,0.0
2024-11-12 00:00:00,PCA Portfolio 2,-0.008138727724905353,0.002480347472647176,-0.015973641705473243,-0.021758189437957022,-0.00939648139161475,-0.013233643742024797,0.0,0.0,0.0,0.0
2024-11-13 00:00:00,PCA Portfolio 2,-0.000314042036905157,0.0007265701001246599,-0.015973641705473243,-0.021758189437957022,-0.012117376430605706,-0.015412812321378908,0.0,0.0,0.0,0.0
2024-11-14 00:00:00,PCA Portfolio 2,-0.005849539384527633,0.00046651136336467577,-0.015973641705473243,-0.021758189437957022,-0.012052576479760933,-0.015164722527375685,0.0,0.0,0.0,0.0
2024-11-15 00:00:00,PCA Portfolio 2,-0.003362550801822798,8.169400442184116e-05,-0.015973641705473243,-0.021758189437957022,-0.012070840783219674,-0.015233959232494342,0.0,0.0,0.0,0.0
2024-11-18 00:00:00,PCA Portfolio 2,0.005804239262176275,0.0002891872663044525,-0.015973641705473243,-0.021758189437957022,-0.012027357718380307,-0.01499713237393594,0.0,0.0,0.0,0.0
2024-11-19 00:00:00,PCA Portfolio 2,-0.0010653951437514962,0.001967096223933709,-0.015973641705473243,-0.021758189437957022,-0.00987155939723929,-0.01215213092175377,0.0,0.0,0.0,0.0
Breach Rates,PCA Portfolio 2,,,,,,,0.7936507936507936,3.1746031746031744,0.7936507936507936,2.380952380952381
