,Component_1,Component_2,Component_3,Component_4,Component_5
2014-12-02,0.318004693521489,0.05425179305627886,0.026411819616670777,0.022170047483234957,0.016330070532007884
2014-12-03,0.3183730280130287,0.054175960041530156,0.02635216631978572,0.022189757459263486,0.016296438339068648
2014-12-04,0.3184215716990065,0.054426609410704936,0.02673481073948728,0.022173716990320592,0.016286447160782706
2014-12-05,0.31864339864943,0.05447137009611925,0.026758105156586973,0.022235614851358484,0.016314850768258293
2014-12-08,0.31831722503015,0.0547168467605676,0.02698492866815263,0.02202716301027445,0.016333307776835622
2014-12-09,0.315930842664018,0.05540870031528807,0.0281878158206068,0.021779859861681877,0.016426072699311206
2014-12-10,0.316011981931499,0.0554209175193445,0.02852014710808435,0.021876543555403367,0.01636547283105391
2014-12-11,0.3202133899324635,0.05487123401638481,0.02870621724496688,0.02184376084173249,0.016302028779770952
2014-12-12,0.3178527908319305,0.055101970845990306,0.028842029402133994,0.021858880272450195,0.016337260360932013
2014-12-15,0.3213980327410211,0.05487534807126376,0.02850688104028921,0.022022170315892004,0.015978781526213865
2014-12-16,0.3221761873226344,0.05488194300251939,0.028460465605482335,0.021997192933768457,0.015927986651488396
2014-12-17,0.32204845539823973,0.05487816488945845,0.02878489886085822,0.022012940434953044,0.015979493779125498
2014-12-18,0.32764739268746457,0.054635150430389384,0.02837544480043643,0.021518521844128547,0.01584329729227057
2014-12-19,0.33191493477616535,0.054193412948848066,0.028081537171610646,0.021712858617205663,0.015741952785185604
2014-12-22,0.3318674049053383,0.05405127112279932,0.02836241406321216,0.021515045643257368,0.015775457610427108
2014-12-23,0.33186634715276303,0.05419627634299021,0.028552367899546675,0.021514487599871852,0.015891294535854607
2014-12-24,0.33149080348324866,0.05402844613675647,0.0286117834540381,0.021884359656221007,0.015864959678865916
2014-12-26,0.3312338131537111,0.05385464539875374,0.028541641061708332,0.02186876641241517,0.016410646651607432
2014-12-29,0.33119231342151806,0.053873492384835533,0.02855542625192082,0.021867965450630213,0.016439534997723746
2014-12-30,0.33108459911371424,0.05386024044303854,0.028523149790860857,0.021855393082265,0.016495192670133902
2014-12-31,0.3314126693827304,0.05383397173766257,0.02854454691635688,0.021841789149732185,0.01662869373497742
2015-01-02,0.33332246167668655,0.05427454621610552,0.02844967589966685,0.021656431678690757,0.016517490626717538
2015-01-05,0.3317952982866366,0.054456454219226215,0.028622527375779586,0.021657781360117753,0.016627131850411297
2015-01-06,0.3353425586718828,0.05415546917226371,0.028970861066732006,0.022116430111112053,0.01650680089814578
2015-01-07,0.33597670799109924,0.054525511714269,0.028906357588230416,0.022154848805470178,0.016565154346202725
2015-01-08,0.3374076390380254,0.054680298691706215,0.029182406193377808,0.022024611615367503,0.016461783600554548
2015-01-09,0.34205014953386026,0.05424983903497394,0.02898631899113954,0.0219956378992869,0.01632923278678897
2015-01-12,0.3430883308518424,0.054150860260604686,0.028942971053451207,0.022326577652589902,0.016338495823247305
2015-01-13,0.34347076294533374,0.054071656584319144,0.02907743376913826,0.022313746943419317,0.016369854130217867
2015-01-14,0.34098222776240594,0.054208775866979426,0.02921366772081598,0.022378834661982077,0.01648065515265396
2015-01-15,0.33917609879747884,0.05474459516766485,0.02930339634893659,0.022557035919146227,0.01648214499363935
2015-01-16,0.33984591321608987,0.05527191107269146,0.02926047222757652,0.022557019296377368,0.016567758572513577
2015-01-20,0.3422605312535751,0.05509472814561317,0.029009876799797538,0.022434357481807478,0.01651974418842249
2015-01-21,0.3422009096667103,0.05497195912911605,0.028939141785734656,0.022409386339324426,0.01641520048693141
2015-01-22,0.3423181794603958,0.054806278517660456,0.029418985055408253,0.02233419729739923,0.01642005152901296
2015-01-23,0.34491495653659193,0.05460884940936829,0.03004943318761332,0.02208974747212104,0.01658031703023196
2015-01-26,0.3429253654403042,0.05454459898761711,0.030001674038865323,0.022198976993778555,0.017111914247415042
2015-01-27,0.33560480100227075,0.05496953949147449,0.03026857039803344,0.022533075446786132,0.01725521466444531
2015-01-28,0.33624473095613033,0.0549748068813018,0.030206858351369548,0.022461449355227897,0.017258001953490833
2015-01-29,0.337982379821048,0.05493200179734287,0.030043550454502004,0.02256524608697784,0.017247363334945608
2015-01-30,0.3364610293524878,0.05479764324117766,0.02965481778810095,0.022545438280866897,0.017367764820424767
2015-02-02,0.33798031240166587,0.055470445586511985,0.030178388499057702,0.022253661096064137,0.01712381382291439
2015-02-03,0.33904813243003523,0.05517173897287963,0.03034703773464664,0.02259282345297786,0.017302764041492273
2015-02-04,0.3315028394548893,0.05576607031433845,0.030354600294343063,0.022925420721581734,0.017461095039785057
2015-02-05,0.3304241215781242,0.05562198718027612,0.030851482049333478,0.023056779837823487,0.017277758941387406
2015-02-06,0.33122070761497313,0.055528896012217666,0.03076797826036542,0.023032154319753743,0.017200510452824096
2015-02-09,0.3292129125032004,0.05954748107868736,0.03064742435577046,0.023705211225539678,0.016748509436554572
2015-02-10,0.3281883261245425,0.059818811495328326,0.030941323032731293,0.023754347325168176,0.016800813670280964
2015-02-11,0.3296727159800388,0.05947410027648584,0.030829520949212066,0.023698423516214116,0.017013536896275668
2015-02-12,0.3284328700249266,0.05978557140021628,0.031099745679079912,0.02366411844529421,0.017136336152528346
2015-02-13,0.32885122177769605,0.059661536467930654,0.030991868447832017,0.023734237046654495,0.01724966203008671
2015-02-17,0.32777394435733526,0.06031882952195105,0.030978003453849098,0.023712479680486946,0.01716334628134244
2015-02-18,0.32788173124501724,0.06039734077481975,0.030973901681278292,0.023719984148599573,0.017186751342665754
2015-02-19,0.32762015265796934,0.06115357586349418,0.030864567538931038,0.023768370783505733,0.017222081814768468
2015-02-20,0.32692898638565016,0.06193925796604981,0.030816470295425634,0.023649355477721814,0.01749628764387171
2015-02-23,0.32698646763951617,0.06196049294631194,0.03099833826972183,0.023716291506054643,0.017430639596562755
2015-02-24,0.3271158291805823,0.06230051539323809,0.031027795031178616,0.02374625519155708,0.017378315437853894
2015-02-25,0.3268787095537096,0.06223038418166637,0.031119218854452322,0.024195925267898478,0.0177467220527936
2015-02-26,0.32677767192373275,0.06225804593587969,0.03109190737837177,0.024235090660947495,0.017799027860004635
2015-02-27,0.3267712370320863,0.06221193743934819,0.031219030524711554,0.024141231618546928,0.017832960455490487
2015-03-02,0.3268621493969032,0.06217743840404668,0.03118548560465352,0.024158139405503404,0.017876725177051505
2015-03-03,0.32735332990305716,0.062223334858750215,0.031565210856672236,0.02408892196441009,0.0178456055793923
2015-03-04,0.32697039223892166,0.062299687251906065,0.03182589724236099,0.024064542911860866,0.01785556040096227
2015-03-05,0.32416393657543513,0.06255219707048162,0.031781407257016205,0.024204924217903694,0.017954223774397714
2015-03-06,0.3242868336468795,0.0624865526685847,0.031847804842085485,0.024174451218403753,0.017985696424953117
2015-03-09,0.32681007249628713,0.0637033998315261,0.03155589959827497,0.02388652363975221,0.017647363037545064
2015-03-10,0.3271900489740446,0.0637645644318575,0.031628403861139485,0.023646541202093134,0.01766464067436791
2015-03-11,0.330664384215081,0.06371166894552933,0.03153320060259819,0.023623773524417926,0.017689529175200114
2015-03-12,0.33009721256838737,0.06385565608723612,0.031510486649646625,0.02358196608136628,0.017611336525541123
2015-03-13,0.3325506372126807,0.06384668963788097,0.031562098558728484,0.023521460667597645,0.01738264619245478
2015-03-16,0.3312827178050588,0.06370877959261848,0.03137821100478493,0.02358319078300436,0.017382090029225278
2015-03-17,0.3338740624171524,0.06358992662861178,0.03133227717412128,0.023468698125704388,0.01728732289621862
2015-03-18,0.33320503552357805,0.0636652179349961,0.03133764469643228,0.02349930250322807,0.01735654938216101
2015-03-19,0.33408285694433043,0.06403874940467184,0.03172525049720631,0.023435277146746775,0.017159140924326136
2015-03-20,0.3338124865924586,0.06349439538177776,0.03215816059949674,0.023812010251596745,0.017256944242350004
2015-03-23,0.33507870857457983,0.06351849081049847,0.03206590262595389,0.023601826288344657,0.01739688538757576
2015-03-24,0.33582692743896503,0.0634561799266433,0.031774271322624004,0.023587135651235422,0.017292522983741558
2015-03-25,0.3359948888614703,0.06354852297792869,0.031759298837298056,0.02333955968232076,0.017269938164556943
2015-03-26,0.33990504501172375,0.06312744941960861,0.03236733330142349,0.02347857143540895,0.016964004107506352
2015-03-27,0.33915435204081157,0.06336151608508578,0.03241606551029765,0.023311553546079892,0.017003984293801736
2015-03-30,0.3397190480131141,0.06310488638407033,0.03239529431246362,0.023340930705724794,0.017085197205906857
2015-03-31,0.3416444206305464,0.06301888949870801,0.032207844431060395,0.023218774799750444,0.017029517181526704
2015-04-01,0.3408097243280437,0.06312267975214435,0.03223104815491532,0.02324318583266896,0.017108548360945594
2015-04-02,0.3406485952477296,0.06286652337976195,0.03234112832321961,0.02291923135331066,0.01711468773786518
2015-04-06,0.340752049398042,0.06285148049115329,0.03232997071058563,0.0229142939957903,0.017104419703217036
2015-04-07,0.3411412282106064,0.06279972299853576,0.03249292375490683,0.02275081729703449,0.017074051877678888
2015-04-08,0.33931269645787915,0.06249071909227929,0.03228201279565333,0.022796412249835654,0.016948602388527866
2015-04-09,0.3372608355999886,0.06224506613753516,0.03262328289858437,0.022961196274469495,0.016812979287439838
2015-04-10,0.33709513861691714,0.06271172343432056,0.032656736420983296,0.022980941180047912,0.016866556278781055
2015-04-13,0.3356160337675572,0.0624801477476975,0.03269347237012396,0.023026985226061277,0.016862314880305387
2015-04-14,0.3291673097021742,0.06256695581580868,0.03246673808399078,0.0231263855177374,0.016893883556328065
2015-04-15,0.32723157336643655,0.06266358612648273,0.03265552853070808,0.023193057535905618,0.01698729943285224
2015-04-16,0.3263665709785648,0.06293972584916914,0.03333300535214462,0.02318718036173879,0.01693762124105783
2015-04-17,0.3260789675319056,0.06293733643798846,0.03336911961038516,0.023227689581922242,0.017047817939591717
2015-04-20,0.3263202008300291,0.06297539298044459,0.03346861156515271,0.023250213591576873,0.01704875618037887
2015-04-21,0.32757948521814234,0.06254781558213339,0.033452082929021854,0.02327547611216831,0.01720803608178552
2015-04-22,0.3266743057399601,0.062464519071073824,0.03375800403263166,0.023336243231065725,0.017162753004092906
2015-04-23,0.3267045715757762,0.0623682183862518,0.0337812672642026,0.023277434847768643,0.01709614454201678
2015-04-24,0.3265518915525505,0.062373766856685026,0.033724233404754916,0.023042479816219482,0.017102330113106405
2015-04-27,0.326692398373551,0.06250305145721685,0.03371138878423621,0.022975075308053095,0.01713218769475818
2015-04-28,0.326371183102712,0.06200496504018811,0.03393142655653371,0.022610308524785933,0.017335425598609042
2015-04-29,0.3269671767207723,0.06152270552050054,0.03395310458897347,0.02272974810847756,0.017107751695214727
2015-04-30,0.3271615302617201,0.06159360936863226,0.03456697747627454,0.022893463004513885,0.017067082034486796
2015-05-01,0.3283381205192437,0.06145777319891759,0.034534832530204354,0.022893862100826137,0.016953113889806436
2015-05-04,0.3302431965892128,0.06136497320461779,0.03456431004315307,0.022912900838773138,0.01693405661627591
2015-05-05,0.33101607359903895,0.06133146834348977,0.03455902925129257,0.022953009892599182,0.01678433458509479
2015-05-06,0.33363343393225425,0.06140759169652316,0.03435870253362577,0.023037784564505656,0.016561048777134407
2015-05-07,0.33253399610435574,0.06141539243061352,0.03429632464802645,0.023063696710425106,0.016549578356663434
